default,housing,loan,contact,month,day_of_week,poutcome,campaign,pdays,previous,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,deposit
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,14,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,18,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,42,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,27,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,7,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,14,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,no,no,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
no,yes,no,telephone,may,fri,nonexistent,6,999,0,1.1,93.994,-36.4,4.857,5191.0,1
no,no,yes,telephone,may,fri,nonexistent,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0
